season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,year,month,day,wday,hour
winter,no,yes,cloudy,12.3,15.91,65,6.0032,3.61091791264422,2012,11,16,6,5
fall,no,yes,clear,27.88,31.82,65,0,2.19722457733622,2012,8,15,4,2
fall,no,no,clear,23.78,27.275,68,15.0013,5.14166355650266,2012,9,9,1,8
spring,no,yes,cloudy,26.24,31.06,57,12.998,5.56452040732269,2012,3,19,2,14
fall,no,yes,clear,34.44,36.365,28,19.9995,5.30826769740121,2012,7,2,2,11
fall,no,yes,clear,27.88,31.82,79,7.0015,3.76120011569356,2012,8,2,5,1
fall,no,no,clear,27.88,31.82,36,12.998,6.55819780281227,2012,9,15,7,13
summer,no,yes,cloudy,24.6,28.79,78,12.998,3.63758615972639,2012,6,19,3,5
fall,no,yes,cloudy,26.24,28.03,94,15.0013,4.59511985013459,2011,9,8,5,11
winter,no,yes,clear,17.22,21.21,44,8.9981,6.48463523563525,2012,11,9,6,17
summer,no,no,clear,25.42,31.06,57,0,6.42324696353352,2012,6,17,1,12
fall,no,yes,clear,28.7,32.575,61,12.998,5.75574221358691,2012,8,15,4,21
winter,no,yes,cloudy,11.48,12.88,52,22.0028,3.3322045101752,2012,11,7,4,5
winter,no,yes,clear,12.3,15.91,42,6.0032,5.36129216570943,2012,12,6,5,14
fall,no,yes,cloudy,30.34,33.335,51,16.9979,2.77258872223978,2012,7,2,2,2
fall,no,yes,cloudy,29.52,34.85,74,0,4.85203026391962,2011,7,6,4,11
spring,no,yes,clear,5.74,7.575,69,11.0014,5.19295685089021,2011,1,4,3,8
fall,no,yes,clear,36.9,40.15,31,19.9995,5.01727983681492,2011,8,1,2,13
fall,no,yes,clear,29.52,33.335,54,7.0015,5.82304589548302,2012,8,16,5,9
spring,no,no,clear,10.66,12.88,65,15.0013,3.36729582998647,2011,3,13,1,23
spring,no,yes,lightRainOrSnow,9.02,11.365,93,8.9981,0.693147180559945,2011,2,2,4,3
fall,no,yes,clear,29.52,34.09,70,11.0014,3.85014760171006,2012,7,18,4,5
winter,no,yes,clear,15.58,19.695,87,6.0032,3.61091791264422,2012,12,18,3,5
fall,yes,no,clear,30.34,34.85,66,11.0014,6.18001665365257,2012,9,3,2,18
winter,no,yes,cloudy,24.6,29.545,73,11.0014,5.2040066870768,2011,10,11,3,12
spring,no,no,clear,13.94,15.15,49,22.0028,4.78749174278205,2011,3,12,7,11
winter,no,yes,clear,14.76,18.94,87,0,4.69134788222914,2011,11,8,3,22
spring,no,yes,clear,7.38,8.335,51,19.9995,1.38629436111989,2012,3,6,3,4
fall,no,yes,clear,31.16,34.85,52,19.0012,5.62762111369064,2011,9,14,4,16
spring,yes,no,clear,5.74,7.575,46,8.9981,3.25809653802148,2012,1,16,2,0
fall,no,yes,clear,24.6,30.305,64,8.9981,3.43398720448515,2011,7,1,6,5
spring,yes,no,clear,14.76,15.91,34,30.0026,2.07944154167984,2012,1,2,2,2
spring,no,yes,clear,16.4,20.455,40,7.0015,5.95583736946483,2012,1,10,3,18
fall,no,yes,clear,32.8,38.635,59,16.9979,5.53733426701854,2012,9,7,6,14
spring,no,yes,clear,9.84,11.365,60,15.0013,2.77258872223978,2012,1,9,2,0
fall,no,yes,clear,31.16,35.605,58,23.9994,5.73009978297357,2012,8,10,6,14
spring,no,no,cloudy,12.3,13.635,52,19.9995,1.79175946922805,2012,3,4,1,6
spring,no,yes,clear,15.58,19.695,37,23.9994,2.07944154167984,2011,2,14,2,1
fall,no,no,clear,34.44,37.12,36,15.0013,5.89715386763674,2011,7,10,1,17
spring,no,yes,clear,8.2,9.09,75,26.0027,3.55534806148941,2011,3,7,2,6
spring,no,yes,clear,13.94,17.425,49,7.0015,4.68213122712422,2012,2,15,4,22
winter,no,yes,cloudy,22.96,26.515,88,15.0013,4.02535169073515,2011,10,12,4,16
winter,no,no,clear,6.56,7.575,59,15.0013,4.14313472639153,2011,12,11,1,1
fall,no,yes,cloudy,28.7,33.335,74,8.9981,4.74493212836325,2011,8,18,5,23
spring,no,yes,cloudy,10.66,14.395,56,6.0032,5.57215403217776,2012,2,14,3,9
winter,no,yes,cloudy,22.14,25.76,94,8.9981,2.77258872223978,2011,10,13,5,0
summer,no,no,clear,26.24,30.305,73,11.0014,5.11198778835654,2011,6,5,1,21
spring,no,yes,clear,5.74,9.09,63,6.0032,1.09861228866811,2011,1,4,3,4
spring,no,yes,cloudy,18.04,21.97,54,15.0013,5.47227067367148,2011,3,16,4,18
winter,no,no,clear,9.84,11.365,48,12.998,5.0998664278242,2011,12,11,1,18
fall,no,yes,cloudy,29.52,33.335,51,8.9981,5.4380793089232,2011,9,1,5,12
winter,no,yes,clear,12.3,14.395,42,16.9979,4.76217393479776,2011,11,17,5,21
winter,no,yes,clear,16.4,20.455,24,32.9975,5.46383180502561,2012,11,8,5,12
winter,no,no,clear,16.4,20.455,62,0,5.24702407216049,2012,10,13,7,22
winter,no,yes,cloudy,13.12,15.15,45,19.9995,5.03695260241363,2011,12,16,6,15
fall,no,yes,lightRainOrSnow,25.42,27.275,91,11.0014,4.78749174278205,2012,8,10,6,8
spring,no,yes,clear,9.02,11.365,55,8.9981,4.15888308335967,2011,2,11,6,20
winter,no,yes,clear,16.4,20.455,66,8.9981,5.20948615284142,2011,11,2,4,20
spring,no,no,clear,23.78,27.275,64,19.0012,6.03548143252476,2012,3,17,7,19
fall,no,yes,cloudy,30.34,34.09,55,12.998,5.27811465923052,2011,8,3,4,9
summer,no,no,clear,27.06,31.06,69,12.998,5.63478960316925,2011,6,5,1,20
fall,no,yes,lightRainOrSnow,25.42,27.275,94,11.0014,4.91998092582813,2011,9,9,6,9
winter,no,yes,clear,21.32,25,36,19.9995,5.62040086571715,2012,10,12,6,10
winter,no,no,clear,14.76,18.18,50,6.0032,5.68017260901707,2011,12,3,7,13
winter,no,yes,clear,14.76,17.425,93,8.9981,4.82028156560504,2011,11,7,2,10
summer,no,no,clear,22.96,26.515,56,0,4.47733681447821,2011,6,4,7,7
fall,no,yes,clear,34.44,37.12,39,11.0014,5.11198778835654,2011,7,13,4,11
spring,no,no,clear,8.2,12.88,86,0,1.38629436111989,2011,1,1,7,7
summer,no,yes,clear,26.24,31.06,33,16.9979,5.04985600724954,2011,6,2,5,22
spring,no,yes,clear,18.86,22.725,67,12.998,5.64190707093811,2012,1,12,5,16
winter,no,no,cloudy,16.4,20.455,87,8.9981,4.77912349311153,2012,12,9,1,0
fall,no,yes,cloudy,27.88,31.82,89,11.0014,3.78418963391826,2012,8,8,4,5
winter,no,yes,cloudy,9.84,12.88,60,7.0015,5.42934562895444,2012,12,6,5,20
winter,no,no,clear,18.04,21.97,62,12.998,3.17805383034795,2011,10,15,7,3
summer,yes,no,clear,28.7,31.82,45,19.9995,4.80402104473326,2012,4,16,2,23
spring,no,yes,clear,21.32,25,63,6.0032,3.3322045101752,2012,3,14,4,1
summer,no,yes,clear,27.88,31.82,83,7.0015,5.61677109766657,2012,6,12,3,21
spring,no,no,cloudy,9.84,12.88,93,7.0015,4.15888308335967,2012,2,5,1,2
summer,no,no,clear,28.7,33.335,79,7.0015,4.11087386417331,2011,6,11,7,2
spring,no,yes,clear,10.66,12.88,41,11.0014,4.87519732320115,2012,3,6,3,11
fall,yes,no,clear,27.88,31.82,74,12.998,3.49650756146648,2012,7,4,4,3
winter,no,yes,lightRainOrSnow,18.86,22.725,100,11.0014,1.38629436111989,2011,12,7,4,5
spring,yes,no,clear,10.66,10.605,44,30.0026,5.26269018890489,2012,1,16,2,15
spring,no,no,clear,18.04,21.97,38,27.9993,4.94875989037817,2011,3,19,7,10
summer,no,no,clear,21.32,25,77,6.0032,4.85203026391962,2011,5,8,1,21
fall,no,yes,clear,32.8,35.605,41,12.998,5.17614973257383,2011,8,17,4,13
summer,no,yes,clear,27.06,31.06,69,11.0014,6.24027584517077,2012,5,15,3,19
fall,no,yes,lightRainOrSnow,25.42,27.275,94,11.0014,5.66642668811243,2011,9,9,6,8
winter,no,no,clear,17.22,21.21,54,11.0014,2.07944154167984,2011,10,16,1,5
winter,no,no,cloudy,16.4,20.455,62,22.0028,5.92157841964382,2012,11,18,1,16
winter,no,no,clear,17.22,21.21,58,19.9995,4.83628190695148,2012,10,13,7,23
summer,no,no,clear,24.6,31.06,53,19.9995,6.20253551718792,2012,6,2,7,10
summer,no,yes,clear,33.62,38.635,52,15.0013,6.24997524225948,2011,6,10,6,17
spring,no,yes,clear,9.02,9.09,64,31.0009,4.90527477843843,2011,3,7,2,9
summer,no,no,clear,17.22,21.21,67,6.0032,4.57471097850338,2011,5,1,1,0
winter,no,yes,clear,9.02,13.635,69,0,2.30258509299405,2012,12,14,6,2
fall,no,yes,clear,31.16,36.365,70,19.0012,5.66296048013595,2012,9,4,3,12
spring,no,yes,cloudy,8.2,9.09,34,19.0012,4.17438726989564,2011,2,9,4,15
fall,no,yes,clear,27.06,31.06,69,0,4.34380542185368,2012,8,16,5,0
spring,no,yes,cloudy,17.22,21.21,82,22.0028,3.29583686600433,2012,3,16,6,1
fall,no,yes,clear,33.62,37.88,46,11.0014,5.57594910314632,2012,8,1,4,14
summer,no,yes,clear,24.6,31.06,56,19.9995,5.4971682252932,2011,6,14,3,21
spring,no,yes,clear,10.66,15.15,22,0,5.31320597904179,2011,3,3,5,17
spring,yes,no,clear,8.2,9.85,51,12.998,4.27666611901606,2011,1,17,2,17
winter,no,no,cloudy,18.04,21.97,77,12.998,4.57471097850338,2012,12,2,1,22
winter,no,no,clear,14.76,18.18,46,7.0015,5.47646355193151,2011,11,5,7,11
fall,yes,no,cloudy,27.06,30.305,78,12.998,4.62497281328427,2011,9,5,2,8
spring,no,yes,clear,17.22,21.21,28,40.9973,5.50125821054473,2012,3,9,6,19
winter,no,yes,clear,13.94,15.91,46,16.9979,4.8283137373023,2011,12,13,3,11
spring,no,no,clear,5.74,6.06,42,22.0028,4.06044301054642,2012,2,12,1,20
summer,no,yes,clear,17.22,21.21,62,7.0015,2.07944154167984,2011,4,18,2,3
summer,no,no,clear,28.7,32.575,58,0,5.58724865840025,2012,6,10,1,9
winter,no,no,clear,18.04,21.97,67,15.0013,5.14749447681345,2012,11,11,1,21
summer,no,no,clear,18.86,22.725,82,7.0015,5.52545293913178,2011,5,1,1,11
fall,no,no,clear,22.96,26.515,52,19.0012,4.53259949315326,2012,9,9,1,23
winter,no,yes,lightRainOrSnow,22.14,25.76,100,6.0032,3.97029191355212,2011,10,13,5,6
summer,no,yes,clear,29.52,32.575,42,6.0032,5.57594910314632,2012,5,16,4,14
winter,no,yes,cloudy,13.94,18.18,42,0,5.47646355193151,2012,12,12,4,13
spring,no,no,clear,12.3,16.665,81,0,3.97029191355212,2012,1,1,1,3
summer,no,yes,clear,26.24,31.06,41,23.9994,5.13579843705026,2011,6,14,3,12
winter,no,yes,lightRainOrSnow,25.42,28.79,83,16.9979,6.17378610390194,2011,10,13,5,17
summer,no,no,clear,28.7,31.82,34,16.9979,6.20859002609663,2012,6,3,1,18
winter,no,no,clear,18.86,22.725,55,15.0013,5.85220247977447,2011,11,6,1,16
spring,no,yes,clear,10.66,12.12,81,19.0012,3.49650756146648,2011,3,11,6,6
winter,no,yes,clear,20.5,24.24,51,11.0014,5.19849703126583,2011,11,9,4,12
summer,no,yes,lightRainOrSnow,25.42,28.03,88,23.9994,4.70953020131233,2012,6,1,6,18
winter,no,yes,lightRainOrSnow,25.42,28.79,83,16.9979,5.59471137960184,2011,10,13,5,18
fall,no,yes,cloudy,24.6,28.03,83,11.0014,2.19722457733622,2011,9,2,6,3
summer,no,no,cloudy,18.04,21.97,82,0,1.94591014905531,2011,5,8,1,6
summer,no,no,clear,31.98,36.365,55,7.0015,5.90808293816893,2011,6,12,1,11
fall,no,yes,clear,29.52,34.85,74,12.998,2.89037175789616,2011,8,1,2,1
fall,no,yes,cloudy,26.24,28.79,89,0,5.39816270151775,2012,8,10,6,9
winter,no,yes,clear,13.94,17.425,81,6.0032,4.969813299576,2012,10,12,6,6
spring,no,yes,cloudy,17.22,21.21,54,19.9995,4.80402104473326,2011,3,16,4,20
fall,no,yes,clear,31.16,34.09,45,7.0015,5.37527840768417,2012,7,12,5,11
spring,no,no,clear,8.2,9.85,44,16.9979,4.64439089914137,2012,1,14,7,20
summer,no,no,clear,22.14,25.76,60,11.0014,5.13579843705026,2012,6,3,1,0
summer,no,yes,cloudy,24.6,28.79,78,8.9981,6.17586727010576,2012,6,19,3,7
winter,no,yes,cloudy,13.12,15.15,45,15.0013,5.41610040220442,2011,12,16,6,16
summer,no,no,clear,22.96,26.515,56,8.9981,5.00394630594546,2012,6,17,1,0
summer,no,yes,clear,27.88,31.82,44,12.998,5.95583736946483,2012,6,15,6,20
winter,no,no,clear,14.76,17.425,93,8.9981,4.70048036579242,2012,12,16,1,19
fall,no,yes,clear,36.9,40.15,33,16.9979,5.12989871492307,2011,8,1,2,12
spring,no,no,clear,5.74,6.06,46,16.9979,3.66356164612965,2011,1,9,1,20
spring,no,yes,clear,9.84,12.88,70,6.0032,1.38629436111989,2011,3,9,4,3
summer,no,no,cloudy,22.14,25.76,56,7.0015,4.31748811353631,2012,4,15,1,2
spring,no,yes,clear,9.02,9.09,37,35.0008,0.693147180559945,2011,2,15,3,4
summer,no,yes,lightRainOrSnow,17.22,21.21,77,7.0015,2.63905732961526,2012,4,19,5,1
spring,no,yes,clear,9.02,11.365,51,11.0014,4.36944785246702,2011,1,4,3,12
summer,no,yes,clear,18.86,22.725,28,26.0027,5.64544689764324,2012,4,10,3,20
winter,no,yes,clear,18.04,21.97,77,11.0014,6.18208490671663,2012,10,1,2,7
summer,no,yes,cloudy,16.4,20.455,76,12.998,4.40671924726425,2011,4,7,5,22
spring,no,no,cloudy,16.4,20.455,30,27.9993,5.08759633523238,2011,2,13,1,14
winter,yes,no,clear,22.96,26.515,73,11.0014,5.5834963087817,2011,10,10,2,10
summer,no,yes,cloudy,21.32,25,94,16.9979,5.02388052084628,2011,5,17,3,7
summer,no,yes,clear,14.76,18.18,71,7.0015,0.693147180559945,2011,5,6,6,4
summer,no,yes,cloudy,29.52,34.09,62,7.0015,5.8406416573734,2012,5,4,6,15
spring,no,no,clear,13.12,15.15,29,19.0012,5.8805329864007,2012,3,10,7,13
summer,no,no,cloudy,14.76,18.18,81,0,4.96284463025991,2011,4,9,7,11
winter,no,no,clear,8.2,9.85,51,15.0013,4.31748811353631,2011,12,11,1,0
spring,no,yes,clear,6.56,9.09,80,8.9981,4.43081679884331,2011,3,4,6,7
summer,no,no,lightRainOrSnow,16.4,20.455,82,22.0028,2.39789527279837,2011,4,16,7,6
spring,no,no,clear,22.14,25.76,73,6.0032,6.29526600143965,2012,3,18,1,16
winter,no,yes,clear,8.2,9.85,75,12.998,5.98645200528444,2011,12,19,2,8
winter,no,no,clear,13.94,15.91,49,15.0013,5.51745289646471,2012,11,17,7,9
summer,no,no,cloudy,25.42,30.305,65,11.0014,3.87120101090789,2011,6,5,1,3
fall,no,no,cloudy,29.52,34.09,70,7.0015,6.08677472691231,2012,7,14,7,11
winter,no,no,cloudy,14.76,17.425,93,8.9981,4.26267987704132,2012,12,8,7,2
summer,no,yes,clear,27.06,31.06,61,15.0013,5.59842195899838,2011,5,2,2,16
spring,no,yes,clear,11.48,12.12,30,31.0009,5.4553211153577,2012,1,13,6,16
winter,no,yes,clear,16.4,20.455,66,11.0014,5.40717177146012,2011,11,1,3,9
spring,no,no,lightRainOrSnow,4.1,3.79,68,26.0027,3.09104245335832,2012,2,12,1,0
summer,no,yes,clear,19.68,23.485,23,19.9995,6.02344759296103,2012,4,6,6,19
fall,no,no,clear,27.06,30.305,78,11.0014,5.24702407216049,2011,9,4,1,9
spring,no,yes,lightRainOrSnow,18.04,21.97,0,39.0007,4.04305126783455,2011,3,10,5,19
spring,no,yes,clear,13.94,15.91,61,19.0012,5.08759633523238,2011,1,19,4,18
fall,no,no,clear,36.08,40.15,40,26.0027,6.15909538849193,2012,8,4,7,14
winter,no,yes,cloudy,18.86,22.725,94,7.0015,4.39444915467244,2011,11,15,3,23
spring,no,yes,cloudy,15.58,19.695,20,0,4.29045944114839,2011,3,8,3,14
winter,no,yes,clear,13.94,16.665,29,8.9981,5.34710753071747,2011,11,18,6,16
fall,no,yes,clear,31.16,35.605,62,12.998,4.87519732320115,2011,7,18,2,10
winter,no,no,lightRainOrSnow,16.4,20.455,94,7.0015,1.94591014905531,2012,12,9,1,6
fall,no,yes,clear,36.9,39.395,27,0,5.44673737166631,2011,8,1,2,16
spring,no,no,clear,12.3,15.15,52,11.0014,4.84418708645859,2012,1,8,1,20
spring,no,yes,cloudy,10.66,11.365,48,19.9995,5.45958551414416,2012,1,19,5,19
fall,no,yes,clear,32.8,34.85,33,15.0013,5.62762111369064,2012,7,12,5,13
summer,no,yes,lightRainOrSnow,18.04,21.97,72,7.0015,3.95124371858143,2012,4,18,4,14
spring,no,yes,clear,7.38,9.09,43,12.998,4.48863636973214,2011,1,5,4,7
winter,no,no,clear,11.48,12.88,45,19.0012,5.43372200355424,2011,12,17,7,15
spring,no,no,clear,13.12,13.635,26,36.9974,3.52636052461616,2011,2,19,7,21
summer,no,yes,clear,26.24,31.06,47,11.0014,4.91265488573605,2011,6,15,4,10
summer,yes,no,clear,22.14,25.76,77,15.0013,1.94591014905531,2012,4,16,2,4
summer,no,yes,clear,19.68,23.485,39,19.0012,3.63758615972639,2012,4,9,2,0
winter,no,yes,clear,14.76,16.665,57,22.0028,5.04342511691925,2012,12,11,3,10
summer,no,yes,clear,21.32,25,94,7.0015,3.40119738166216,2011,5,19,5,0
fall,no,yes,cloudy,31.16,35.605,58,15.0013,4.99721227376411,2011,8,3,4,14
summer,no,yes,clear,17.22,21.21,77,16.9979,6.11146733950268,2011,5,6,6,8
winter,no,no,cloudy,13.94,16.665,87,12.998,3.66356164612965,2012,12,16,1,3
summer,no,yes,clear,18.86,22.725,88,6.0032,3.97029191355212,2011,4,19,3,23
spring,no,no,cloudy,9.02,13.635,55,0,1.38629436111989,2011,2,13,1,7
winter,no,yes,clear,14.76,16.665,43,19.0012,5.88887795833288,2012,11,5,2,16
winter,no,yes,clear,9.84,10.605,52,26.0027,5.42053499927229,2011,12,8,5,9
winter,no,yes,lightRainOrSnow,20.5,24.24,100,12.998,3.8286413964891,2011,12,6,3,15
fall,no,yes,clear,33.62,36.365,34,12.998,6.8001700683022,2012,8,16,5,17
summer,no,no,clear,18.86,22.725,51,11.0014,6.00881318544259,2012,4,14,7,10
fall,no,no,clear,31.16,34.09,45,15.0013,6.16541785423142,2011,7,16,7,17
fall,no,yes,clear,27.88,31.82,74,16.9979,6.3261494731551,2012,9,6,5,19
spring,no,no,clear,4.92,6.82,50,12.998,1.94591014905531,2011,1,9,1,23
summer,no,yes,clear,24.6,31.06,46,16.9979,4.97673374242057,2012,4,17,3,6
winter,no,no,cloudy,10.66,14.395,75,6.0032,4.78749174278205,2012,12,15,7,8
spring,no,no,cloudy,6.56,8.335,74,11.0014,1.09861228866811,2011,1,8,7,6
winter,no,yes,cloudy,16.4,20.455,50,11.0014,6.5206211275587,2012,11,1,5,18
spring,no,yes,clear,21.32,25,27,31.0009,4.77912349311153,2011,2,14,2,16
winter,no,no,lightRainOrSnow,16.4,20.455,82,12.998,4.67282883446191,2012,10,7,1,18
fall,no,no,clear,32.8,34.85,33,15.0013,5.72358510195238,2011,7,2,7,19
winter,no,no,clear,9.84,12.12,87,8.9981,1.79175946922805,2011,11,6,1,5
summer,no,no,clear,20.5,24.24,20,12.998,5.45958551414416,2012,4,7,7,21
summer,no,yes,cloudy,22.14,25.76,45,15.0013,5.51342874616498,2012,5,7,2,21
winter,no,no,clear,13.12,17.425,66,0,5.11198778835654,2011,11,5,7,20
winter,no,yes,cloudy,21.32,25,48,16.9979,5.13579843705026,2011,11,3,5,13
summer,no,yes,cloudy,21.32,25,83,8.9981,4.87519732320115,2011,5,13,6,10
summer,no,yes,cloudy,32.8,35.605,41,23.9994,6.68586094706836,2012,6,11,2,17
spring,no,no,lightRainOrSnow,9.84,12.88,87,6.0032,2.89037175789616,2012,2,5,1,3
spring,no,no,clear,13.94,17.425,46,6.0032,5.20948615284142,2011,2,6,1,15
spring,no,yes,cloudy,9.84,12.12,87,8.9981,5.52146091786225,2011,3,9,4,8
winter,no,yes,clear,19.68,23.485,51,7.0015,5.58724865840025,2011,11,2,4,16
summer,no,yes,clear,22.14,25.76,90,8.9981,3.52636052461616,2012,5,2,4,5
summer,no,no,cloudy,13.12,15.15,93,11.0014,4.00733318523247,2011,4,9,7,8
fall,no,no,cloudy,21.32,25,68,15.0013,5.90808293816893,2011,9,17,7,11
spring,no,yes,clear,4.1,6.06,74,11.0014,5.37989735354046,2011,2,11,6,8
fall,no,no,clear,29.52,35.605,84,8.9981,3.52636052461616,2012,7,1,1,3
winter,no,no,clear,17.22,21.21,67,8.9981,1.94591014905531,2011,10,15,7,4
fall,no,yes,clear,26.24,29.545,78,8.9981,2.07944154167984,2011,8,5,6,4
summer,no,yes,cloudy,29.52,34.85,79,6.0032,1.94591014905531,2011,6,9,5,4
summer,no,no,cloudy,18.86,22.725,33,0,5.68017260901707,2011,4,3,1,15
summer,no,yes,clear,22.96,26.515,56,23.9994,5.79605775076537,2011,6,13,2,7
summer,no,no,clear,25.42,31.06,41,16.9979,6.52209279817015,2012,6,2,7,13
spring,no,yes,clear,7.38,8.335,29,19.9995,4.14313472639153,2011,2,10,5,13
summer,no,yes,clear,22.96,26.515,49,15.0013,6.03068526026126,2012,6,5,3,20
winter,no,yes,clear,17.22,21.21,35,7.0015,5.52942908751142,2012,11,16,6,14
spring,no,yes,clear,17.22,21.21,38,19.9995,4.62497281328427,2012,1,10,3,11
summer,no,yes,cloudy,22.14,25.76,83,12.998,6.16331480403464,2012,6,18,2,8
winter,no,no,cloudy,10.66,12.88,56,15.0013,3.04452243772342,2011,12,17,7,7
summer,no,no,clear,20.5,24.24,39,16.9979,3.95124371858143,2012,4,8,1,23
fall,no,yes,clear,35.26,42.425,56,27.9993,4.99043258677874,2011,7,11,2,15
summer,no,yes,cloudy,21.32,25,88,19.0012,5.75257263882563,2011,4,11,2,8
fall,no,yes,clear,27.06,30.305,78,7.0015,3.93182563272433,2012,7,16,2,5
summer,no,yes,cloudy,18.86,22.725,41,32.9975,4.69134788222914,2012,4,9,2,22
spring,no,yes,clear,6.56,6.82,59,22.0028,4.40671924726425,2011,1,12,4,9
summer,no,no,clear,22.14,25.76,19,26.0027,6.42324696353352,2012,4,7,7,16
summer,no,yes,clear,19.68,23.485,63,16.9979,5.47227067367148,2011,5,9,2,7
fall,no,yes,clear,18.86,22.725,63,22.0028,5.51745289646471,2011,9,15,5,20
spring,no,yes,clear,4.1,6.06,54,8.9981,6.03548143252476,2012,2,13,2,8
winter,no,yes,clear,12.3,15.15,52,11.0014,4.68213122712422,2011,12,13,3,22
winter,no,yes,clear,10.66,12.88,60,11.0014,5.4553211153577,2011,12,13,3,9
winter,no,yes,cloudy,16.4,20.455,76,7.0015,5.3890717298165,2011,10,3,2,16
summer,no,no,clear,30.34,32.575,30,6.0032,6.44094654063292,2012,5,19,7,17
fall,no,yes,cloudy,32.8,37.12,49,11.0014,3.78418963391826,2011,8,3,4,0
winter,no,yes,clear,10.66,13.635,60,8.9981,3.98898404656427,2012,11,5,2,23
spring,no,no,clear,8.2,9.09,34,19.0012,5.41610040220442,2012,1,15,1,13
winter,no,yes,clear,18.86,22.725,63,26.0027,3.89182029811063,2012,10,16,3,0
summer,no,yes,clear,22.96,26.515,46,16.9979,5.65948221575962,2011,4,18,2,19
summer,no,yes,clear,24.6,30.305,28,0,5.96357934361845,2011,4,14,5,17
summer,no,yes,cloudy,25.42,29.545,73,16.9979,5.14749447681345,2012,5,14,2,14
summer,no,yes,lightRainOrSnow,23.78,27.275,73,11.0014,4.72738781871234,2011,6,16,5,6
summer,no,yes,clear,13.94,17.425,71,7.0015,4.64439089914137,2012,4,10,3,6
summer,no,yes,clear,20.5,24.24,93,12.998,3.09104245335832,2011,5,16,2,5
summer,no,yes,clear,21.32,25,55,19.0012,4.51085950651685,2011,4,18,2,22
summer,no,yes,clear,21.32,25,94,7.0015,3.66356164612965,2011,5,16,2,0
summer,no,yes,clear,18.04,21.97,72,15.0013,4.9416424226093,2012,5,10,5,6
summer,no,yes,clear,19.68,23.485,82,16.9979,5.22035582507832,2012,6,5,3,6
summer,no,yes,clear,19.68,23.485,51,27.9993,4.86753445045558,2011,5,4,4,15
winter,no,yes,cloudy,17.22,21.21,82,15.0013,1.79175946922805,2011,11,17,5,2
fall,no,no,clear,25.42,29.545,73,11.0014,3.09104245335832,2011,7,17,1,6
summer,no,yes,clear,16.4,20.455,62,11.0014,3.49650756146648,2011,5,6,6,1
summer,no,yes,cloudy,25.42,31.06,50,23.9994,5.48063892334199,2012,5,7,2,14
spring,no,no,clear,16.4,20.455,16,43.9989,4.02535169073515,2011,2,19,7,9
winter,no,yes,clear,13.12,17.425,87,0,2.99573227355399,2011,11,2,4,0
winter,no,no,clear,20.5,24.24,45,15.0013,5.25227342804663,2011,10,16,1,9
winter,no,yes,clear,18.86,22.725,36,26.0027,5.67332326717149,2011,11,4,6,16
spring,no,yes,clear,9.84,10.605,52,19.0012,4.23410650459726,2011,3,1,3,10
summer,no,yes,clear,23.78,27.275,40,22.0028,5.53733426701854,2011,5,6,6,13
summer,no,yes,lightRainOrSnow,27.06,30.305,83,12.998,4.0943445622221,2012,6,12,3,13
summer,no,no,clear,29.52,34.09,62,11.0014,5.53733426701854,2012,6,10,1,21
winter,no,yes,cloudy,13.94,15.15,53,19.9995,4.80402104473326,2011,11,17,5,12
fall,no,yes,lightRainOrSnow,29.52,33.335,54,16.9979,5.29330482472449,2011,9,1,5,14
summer,no,no,clear,21.32,25,45,12.998,6.33682573114644,2012,4,14,7,11
summer,no,no,clear,27.88,31.82,74,16.9979,5.62040086571715,2011,6,11,7,20
fall,no,yes,clear,27.88,31.82,69,15.0013,4.9416424226093,2011,8,5,6,23
winter,no,yes,cloudy,18.86,22.725,67,0,4.89783979995091,2011,12,5,2,14
fall,no,no,clear,31.16,36.365,66,6.0032,6.22257626807137,2012,9,2,1,17
winter,no,yes,cloudy,14.76,16.665,81,26.0027,2.30258509299405,2012,11,13,3,4
fall,no,yes,clear,21.32,25,68,15.0013,6.10479323241498,2012,9,10,2,7
spring,no,no,lightRainOrSnow,10.66,13.635,87,8.9981,4.39444915467244,2012,2,4,7,19
winter,no,no,clear,11.48,14.395,61,8.9981,2.83321334405622,2012,11,4,1,6
spring,no,yes,clear,4.1,6.82,49,7.0015,2.70805020110221,2011,2,11,6,0
summer,no,yes,clear,26.24,31.06,36,16.9979,5.75890177387728,2012,5,17,5,15
winter,no,yes,cloudy,14.76,18.18,93,6.0032,5.11198778835654,2012,12,7,6,22
summer,no,yes,cloudy,21.32,25,87,19.0012,5.25227342804663,2011,5,13,6,14
fall,no,no,clear,23.78,27.275,94,6.0032,2.07944154167984,2011,9,10,7,4
winter,no,no,clear,9.02,11.365,41,8.9981,4.56434819146784,2011,12,10,7,22
fall,no,no,clear,29.52,34.09,66,16.9979,4.29045944114839,2011,7,10,1,23
summer,no,yes,cloudy,21.32,25,83,12.998,5.6021188208797,2011,5,13,6,19
fall,no,no,clear,37.72,43.18,37,15.0013,5.78689738136671,2012,7,7,7,10
